Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2505_2835,714,Tchagra,Brown-crowned,Tchagra,australis,100.0,0.0,,,100.0,0.0,0.0,,66.7,0.0,0.0,66.7,8,22,36.4
2505_2835,715,Tchagra,Black-crowned,Tchagra,senegalus,0.0,0.0,,,0.0,0.0,0.0,,66.7,0.0,0.0,33.3,3,22,13.6
2505_2835,719,Bushshrike,Orange-breasted,Chlorophoneus,sulfureopectus,33.3,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,2,22,9.1
2505_2835,724,Shrike,Magpie,Urolestes,melanoleucus,100.0,50.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,21,22,95.5
2505_2835,727,Helmetshrike,White-crested,Prionops,plumatus,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,730,Shrike,"Southern White-crowned",Eurocephalus,anguitimens,0.0,0.0,,,100.0,50.0,0.0,,66.7,0.0,0.0,0.0,5,22,22.7
2505_2835,731,,Brubru,Nilaus,afer,33.3,0.0,,,0.0,0.0,50.0,,33.3,0.0,66.7,33.3,6,22,27.3
2505_2835,734,Myna,Common,Acridotheres,tristis,100.0,0.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,66.7,19,22,86.4
2505_2835,735,Starling,Wattled,Creatophora,cinerea,0.0,0.0,,,0.0,0.0,0.0,,0.0,100.0,100.0,33.3,5,22,22.7
2505_2835,737,Starling,Cape,Lamprotornis,nitens,66.7,100.0,,,100.0,100.0,100.0,,66.7,100.0,66.7,100.0,19,22,86.4
2505_2835,743,Starling,Burchell's,Lamprotornis,australis,100.0,100.0,,,100.0,100.0,100.0,,66.7,100.0,100.0,100.0,21,22,95.5
2505_2835,748,Oxpecker,Red-billed,Buphagus,erythrorynchus,0.0,0.0,,,100.0,50.0,0.0,,0.0,100.0,66.7,0.0,6,22,27.3
2505_2835,755,Sunbird,Marico,Cinnyris,mariquensis,0.0,0.0,,,100.0,25.0,50.0,,100.0,0.0,33.3,33.3,8,22,36.4
2505_2835,763,Sunbird,White-bellied,Cinnyris,talatala,100.0,100.0,,,0.0,50.0,100.0,,66.7,100.0,100.0,100.0,18,22,81.8
2505_2835,772,Sunbird,Amethyst,Chalcomitra,amethystina,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,100.0,0.0,5,22,22.7
2505_2835,779,Weaver,"Red-billed Buffalo",Bubalornis,niger,66.7,50.0,,,100.0,50.0,100.0,,100.0,100.0,100.0,33.3,16,22,72.7
2505_2835,780,Sparrow-Weaver,"White-browed ",Plocepasser,mahali,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,66.7,3,22,13.6
2505_2835,784,Sparrow,House,Passer,domesticus,66.7,0.0,,,0.0,100.0,50.0,,33.3,0.0,100.0,66.7,13,22,59.1
