Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2450_2005,224,Korhaan,Red-crested,Lophotis,ruficrista,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,242,Lapwing,Crowned,Vanellus,coronatus,75.0,100.0,100.0,100.0,0.0,,100.0,50.0,75.0,0.0,0.0,100.0,19,26,73.1
2450_2005,307,Sandgrouse,Namaqua,Pterocles,namaqua,75.0,100.0,50.0,60.0,100.0,,50.0,0.0,100.0,100.0,100.0,100.0,19,26,73.1
2450_2005,308,Sandgrouse,Burchell's,Pterocles,burchelli,0.0,0.0,0.0,20.0,0.0,,50.0,0.0,25.0,100.0,100.0,0.0,6,26,23.1
2450_2005,311,Pigeon,Speckled,Columba,guinea,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,3,26,11.5
2450_2005,316,Dove,"Cape Turtle",Streptopelia,capicola,100.0,50.0,100.0,80.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,24,26,92.3
2450_2005,317,Dove,Laughing,Spilopelia,senegalensis,25.0,50.0,50.0,60.0,0.0,,0.0,0.0,75.0,0.0,0.0,0.0,9,26,34.6
2450_2005,318,Dove,Namaqua,Oena,capensis,75.0,100.0,100.0,100.0,100.0,,50.0,0.0,50.0,100.0,100.0,100.0,20,26,76.9
2450_2005,344,Cuckoo,Black,Cuculus,clamosus,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,346,Cuckoo,"Great Spotted",Clamator,glandarius,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,352,Cuckoo,Diederik,Chrysococcyx,caprius,25.0,50.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,4,26,15.4
2450_2005,359,Owl,"Western Barn ",Tyto,alba,75.0,50.0,100.0,60.0,100.0,,0.0,0.0,50.0,50.0,100.0,100.0,15,26,57.7
2450_2005,364,Owl,"Southern White-faced Scops",Ptilopsis,granti,0.0,0.0,0.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,365,Owlet,Pearl-spotted,Glaucidium,perlatum,0.0,0.0,50.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,368,Eagle-Owl,Spotted,Bubo,africanus,50.0,0.0,100.0,0.0,100.0,,50.0,0.0,25.0,50.0,0.0,0.0,8,26,30.8
2450_2005,369,Eagle-Owl,Verreaux's,Bubo,lacteus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,50.0,0.0,0.0,2,26,7.7
2450_2005,372,Nightjar,Rufous-cheeked,Caprimulgus,rufigena,75.0,100.0,50.0,0.0,0.0,,0.0,0.0,100.0,100.0,100.0,100.0,14,26,53.8
