Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
3035_1835,311,Pigeon,Speckled,Columba,guinea,,,0.0,,0.0,100.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,316,Dove,"Cape Turtle",Streptopelia,capicola,,,100.0,,0.0,100.0,,0.0,0.0,0.0,,,2,7,28.6
3035_1835,317,Dove,Laughing,Spilopelia,senegalensis,,,100.0,,0.0,0.0,,0.0,100.0,100.0,,,3,7,42.9
3035_1835,318,Dove,Namaqua,Oena,capensis,,,100.0,,0.0,0.0,,0.0,0.0,100.0,,,2,7,28.6
3035_1835,391,Mousebird,White-backed,Colius,colius,,,100.0,,0.0,0.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,,,100.0,,0.0,0.0,,50.0,0.0,100.0,,,3,7,42.9
3035_1835,461,Lark,Karoo,Calendulauda,albescens,,,0.0,,0.0,100.0,,100.0,0.0,100.0,,,4,7,57.1
3035_1835,463,Lark,Large-billed,Galerida,magnirostris,,,100.0,,0.0,100.0,,100.0,0.0,100.0,,,5,7,71.4
3035_1835,474,Lark,Spike-heeled,Chersomanes,albofasciata,,,100.0,,100.0,0.0,,100.0,0.0,100.0,,,5,7,71.4
3035_1835,485,Sparrow-Lark,Grey-backed,Eremopterix,verticalis,,,0.0,,0.0,0.0,,0.0,0.0,100.0,,,1,7,14.3
3035_1835,506,Martin,Rock,Ptyonoprogne,fuligula,,,0.0,,0.0,0.0,,0.0,0.0,100.0,,,1,7,14.3
3035_1835,522,Crow,Pied,Corvus,albus,,,100.0,,100.0,0.0,,100.0,100.0,100.0,,,6,7,85.7
3035_1835,523,Crow,Cape,Corvus,capensis,,,0.0,,100.0,0.0,,100.0,0.0,0.0,,,3,7,42.9
3035_1835,524,Raven,White-necked,Corvus,albicollis,,,0.0,,100.0,100.0,,50.0,100.0,0.0,,,4,7,57.1
3035_1835,525,Tit,Grey,Melaniparus,afer,,,0.0,,0.0,0.0,,50.0,0.0,100.0,,,2,7,28.6
3035_1835,564,Wheatear,Mountain,Myrmecocichla,monticola,,,0.0,,0.0,0.0,,100.0,0.0,100.0,,,3,7,42.9
