Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,341,Cuckoo,African,Cuculus,gularis,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,67,3.0
2355_3145,343,Cuckoo,Red-chested,Cuculus,solitarius,20.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,7,67,10.4
2355_3145,344,Cuckoo,Black,Cuculus,clamosus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1,67,1.5
2355_3145,346,Cuckoo,"Great Spotted",Clamator,glandarius,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,67,6.0
2355_3145,347,Cuckoo,Levaillant's,Clamator,levaillantii,40.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4,67,6.0
2355_3145,348,Cuckoo,Jacobin,Clamator,jacobinus,20.0,33.3,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,75.0,14,67,20.9
2355_3145,351,Cuckoo,Klaas's,Chrysococcyx,klaas,60.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,28.6,37.5,37.5,75.0,16,67,23.9
2355_3145,352,Cuckoo,Diederik,Chrysococcyx,caprius,100.0,41.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,50.0,100.0,20,67,29.9
2355_3145,359,Owl,"Western Barn ",Tyto,alba,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,2,67,3.0
2355_3145,363,Owl,"African Scops",Otus,senegalensis,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,2,67,3.0
2355_3145,365,Owlet,Pearl-spotted,Glaucidium,perlatum,0.0,33.3,20.0,0.0,33.3,14.3,50.0,100.0,14.3,0.0,0.0,25.0,11,67,16.4
2355_3145,366,Owlet,"African Barred",Glaucidium,capense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,1,67,1.5
2355_3145,369,Eagle-Owl,Verreaux's,Bubo,lacteus,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,2,67,3.0
2355_3145,373,Nightjar,Fiery-necked,Caprimulgus,pectoralis,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,25.0,0.0,4,67,6.0
2355_3145,374,Nightjar,Freckled,Caprimulgus,tristigma,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,14.3,0.0,0.0,0.0,2,67,3.0
