Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2435_2615,792,Weaver,"Lesser Masked",Ploceus,intermedius,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,797,Weaver,Village,Ploceus,cucullatus,0.0,,0.0,100.0,,,,,0.0,0.0,,0.0,1,19,5.3
2435_2615,803,Weaver,"Southern Masked ",Ploceus,velatus,25.0,,0.0,0.0,,,,,0.0,33.3,,25.0,4,19,21.1
2435_2615,805,Quelea,Red-billed,Quelea,quelea,25.0,,100.0,0.0,,,,,50.0,0.0,,50.0,7,19,36.8
2435_2615,812,Bishop,Yellow-crowned,Euplectes,afer,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,814,Widowbird,White-winged,Euplectes,albonotatus,50.0,,0.0,0.0,,,,,0.0,0.0,,50.0,6,19,31.6
2435_2615,820,Finch,Red-headed,Amadina,erythrocephala,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,830,Pytilia,Green-winged,Pytilia,melba,25.0,,100.0,100.0,,,,,100.0,33.3,,37.5,9,19,47.4
2435_2615,837,Firefinch,Red-billed,Lagonosticta,senegala,0.0,,0.0,100.0,,,,,0.0,0.0,,12.5,2,19,10.5
2435_2615,839,Waxbill,Blue,Uraeginthus,angolensis,50.0,,100.0,100.0,,,,,100.0,66.7,,75.0,14,19,73.7
2435_2615,840,Waxbill,Violet-eared,Granatina,granatina,0.0,,0.0,100.0,,,,,50.0,0.0,,12.5,3,19,15.8
2435_2615,841,Waxbill,Black-faced,Brunhilda,erythronotos,0.0,,0.0,0.0,,,,,0.0,33.3,,25.0,3,19,15.8
2435_2615,843,Waxbill,Common,Estrilda,astrild,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,847,Whydah,Shaft-tailed,Vidua,regia,25.0,,100.0,100.0,,,,,0.0,0.0,,37.5,6,19,31.6
2435_2615,852,Whydah,"Long-tailed Paradise ",Vidua,paradisaea,25.0,,100.0,0.0,,,,,0.0,0.0,,12.5,3,19,15.8
2435_2615,859,Canary,Yellow-fronted,Crithagra,mozambica,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
